dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E11_S1,13,0.41708212568099967,0.5506070221113846,0.5455572726102037,0.6443309912763466,0.5506070221113846,0.17492977
Mouse_Brain_E11_S1,2560,0.37811993752865614,0.5242673783251361,0.5189342345538032,0.6150426345988264,0.5242673783251361,0.1694273
Mouse_Brain_E11_S1,641,0.4108483296410674,0.5332183564027226,0.5278972691057457,0.6105162254135728,0.5332183564027226,0.1830278
Mouse_Brain_E11_S1,1892,0.4184637631712877,0.5166825443408488,0.5111655675038729,0.5888408440706712,0.5166825443408488,0.17467149
Mouse_Brain_E11_S1,1173,0.41725273838849863,0.5256115006413276,0.5202009547315105,0.6006142561515244,0.5256115006413277,0.19023462
Mouse_Brain_E11_S1,69,0.451577584496444,0.5490120934676246,0.5438729947050703,0.6288247634328757,0.5490120934676246,0.19108361
Mouse_Brain_E11_S1,2024,0.43014209850525725,0.5294216424509925,0.5240540100458846,0.6054908321970686,0.5294216424509925,0.18902856
Mouse_Brain_E11_S1,231,0.4119437381646663,0.5376569371680079,0.5324043191195129,0.617995116528984,0.5376569371680079,0.17927286
Mouse_Brain_E11_S1,1971,0.362173093559696,0.5248257231261114,0.5195219453616375,0.6190939076159384,0.5248257231261114,0.15273817
Mouse_Brain_E11_S1,2497,0.3882970588988221,0.5151564352973891,0.5096747519254027,0.5972039996790164,0.5151564352973891,0.17215152
Mouse_Brain_E11_S1,338,0.44078185998604,0.5427885678520454,0.5375758505000835,0.6210574471631143,0.5427885678520453,0.190361
Mouse_Brain_E11_S1,3127,0.39914202507799834,0.55347550261413,0.5484518443535688,0.6462151236928297,0.55347550261413,0.17218475
Mouse_Brain_E11_S1,2001,0.43695039624597265,0.530295084256847,0.5249523085769363,0.6087990869103291,0.5302950842568471,0.17947416
Mouse_Brain_E11_S1,2022,0.4203392644779429,0.5464982859215901,0.5413888626793752,0.6351869238725734,0.5464982859215902,0.16152053
Mouse_Brain_E11_S1,574,0.4239316780640468,0.5466046352726306,0.541489348951864,0.634368566713653,0.5466046352726306,0.16923174
Mouse_Brain_E11_S1,2428,0.3835276296713308,0.5259382838823277,0.520585766941731,0.6101292617233265,0.5259382838823278,0.1719465
Mouse_Brain_E11_S1,999,0.4071881426765093,0.5587005495398835,0.553749824795335,0.6547412498669948,0.5587005495398835,0.17206028
Mouse_Brain_E11_S1,1187,0.36551363991163066,0.5114766067481376,0.5060206234878982,0.6036749623689754,0.5114766067481376,0.1633604
Mouse_Brain_E11_S1,42,0.3555174167804167,0.5231193891913922,0.517801072902545,0.6179844583652591,0.5231193891913921,0.16133536
Mouse_Brain_E11_S1,3999,0.36859270222680035,0.5259127810292578,0.5206175697586665,0.6198952253632416,0.5259127810292576,0.17132694
