dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E15_S1,13,0.5606718781581361,0.5631525676412705,0.556532361669105,0.5773969591618623,0.5631525676412705,0.16976775
Mouse_Brain_E15_S1,2560,0.6154093771187207,0.5996606728893806,0.5936479653998026,0.6204429773501026,0.5996606728893806,0.15226188
Mouse_Brain_E15_S1,641,0.5724292162437099,0.5721547570041542,0.5656646818728134,0.5859455742231932,0.5721547570041543,0.16962335
Mouse_Brain_E15_S1,1892,0.543003273982441,0.5642473821574847,0.5578096355530648,0.5925099610435778,0.5642473821574848,0.12677431
Mouse_Brain_E15_S1,1173,0.4199998601372361,0.5324615166783612,0.5254830592574556,0.5548115518152916,0.5324615166783613,0.13354973
Mouse_Brain_E15_S1,69,0.5983532431186858,0.5941025015476373,0.587961590352161,0.6102373661296059,0.5941025015476372,0.16912429
Mouse_Brain_E15_S1,2024,0.38386338891206107,0.5233150407442979,0.5162178119234544,0.5469692324820334,0.523315040744298,0.11798963
Mouse_Brain_E15_S1,231,0.60888046951569,0.5966158385348116,0.5905595200889316,0.6176566494240224,0.5966158385348115,0.14870848
Mouse_Brain_E15_S1,1971,0.5731503611325522,0.5817817981825671,0.5754267786119844,0.5962487544264921,0.5817817981825673,0.17159164
Mouse_Brain_E15_S1,2497,0.5318329936375861,0.5506894925157738,0.5437712962375442,0.55728928274899,0.5506894925157738,0.1834414
Mouse_Brain_E15_S1,338,0.5329485560508511,0.5457581981625743,0.5387773203836249,0.5532171604493493,0.5457581981625742,0.18579315
Mouse_Brain_E15_S1,3127,0.5958009782943473,0.5973917494903117,0.5912994728305749,0.6135215958576234,0.5973917494903116,0.17200238
Mouse_Brain_E15_S1,2001,0.5845718192219171,0.5949218882562793,0.588795499825463,0.6111256127807956,0.5949218882562792,0.1682718
Mouse_Brain_E15_S1,2022,0.518385035569018,0.549211850210407,0.5422148898307678,0.5516967840694741,0.5492118502104069,0.184331
Mouse_Brain_E15_S1,574,0.5743485960237601,0.5761390211031745,0.5696937724951201,0.5891974676687725,0.5761390211031746,0.17275004
Mouse_Brain_E15_S1,2428,0.5783154012960148,0.5822928681721976,0.575928984494806,0.5951138817372529,0.5822928681721976,0.16206507
Mouse_Brain_E15_S1,999,0.5263740304315407,0.5441408375735443,0.5370912044372266,0.5488072857586264,0.5441408375735443,0.179569
Mouse_Brain_E15_S1,1187,0.6276320042052207,0.615002796195538,0.6092133171188314,0.6362545311095995,0.6150027961955379,0.14511137
Mouse_Brain_E15_S1,42,0.6006883855566812,0.5873477797674679,0.5811575724624856,0.6088276941465582,0.5873477797674679,0.14093396
Mouse_Brain_E15_S1,3999,0.37935068805443006,0.5312453550076858,0.5243013962147494,0.5574912724026533,0.5312453550076858,0.117785916
