dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E18_S1,13,0.3397012126715143,0.5525844629947495,0.544543256840246,0.5996851288404981,0.5525844629947496,0.09999852
Mouse_Brain_E18_S1,2560,0.2929327999820879,0.5228785788336884,0.5143982896234782,0.5760084422593041,0.5228785788336885,0.1087204
Mouse_Brain_E18_S1,641,0.2922347719450821,0.5241068897507074,0.515606026714071,0.5735561660657673,0.5241068897507073,0.10858535
Mouse_Brain_E18_S1,1892,0.3017261794311868,0.5410392023876116,0.5328769224888811,0.5964613929215246,0.5410392023876115,0.098562196
Mouse_Brain_E18_S1,1173,0.31848805822892523,0.5349698299791494,0.526675947339818,0.5872504839054475,0.5349698299791493,0.103239276
Mouse_Brain_E18_S1,69,0.3196349918839061,0.5371133282192531,0.528907099106225,0.5942407215877892,0.5371133282192531,0.10800353
Mouse_Brain_E18_S1,2024,0.2807190530982393,0.5153335617500056,0.5066890813815089,0.5658781747837003,0.5153335617500057,0.0926475
Mouse_Brain_E18_S1,231,0.3388486093339772,0.5440516629074427,0.5358833338505841,0.5933485080100884,0.5440516629074427,0.10515252
Mouse_Brain_E18_S1,1971,0.3046363242463937,0.523102321993614,0.5145697175436916,0.5718270112206345,0.523102321993614,0.101264305
Mouse_Brain_E18_S1,2497,0.32082966933730367,0.5408669391874011,0.5326667722203521,0.5929627261973021,0.5408669391874011,0.10156132
Mouse_Brain_E18_S1,338,0.30703277255037537,0.5253394382899911,0.516876231739704,0.5764778658603553,0.525339438289991,0.106199
Mouse_Brain_E18_S1,3127,0.3167676189522093,0.5394014135875236,0.5311702289817453,0.5911331104634954,0.5394014135875236,0.0995777
Mouse_Brain_E18_S1,2001,0.3054683585631885,0.5199588304343744,0.5114044403117594,0.5710885765869466,0.5199588304343744,0.104802065
Mouse_Brain_E18_S1,2022,0.34843484844527756,0.5481750072709564,0.5401212137434693,0.6019934405856776,0.5481750072709562,0.10632718
Mouse_Brain_E18_S1,574,0.3034500323912249,0.5296516266835024,0.521289334895561,0.5842168478752146,0.5296516266835024,0.10670238
Mouse_Brain_E18_S1,2428,0.30043050401494953,0.5314158939704643,0.523072173724283,0.584845329184036,0.5314158939704644,0.0991733
Mouse_Brain_E18_S1,999,0.32111202478902656,0.5366344458067287,0.528367520224916,0.5887172921236761,0.5366344458067287,0.10252275
Mouse_Brain_E18_S1,1187,0.31338243056350484,0.5184701803527616,0.5098815337060874,0.568848089084569,0.5184701803527617,0.10248636
Mouse_Brain_E18_S1,42,0.3441322506781441,0.5480153789444764,0.5399416759237662,0.5995253072168629,0.5480153789444763,0.10870138
Mouse_Brain_E18_S1,3999,0.28695528004532495,0.5244856500836751,0.5160191181503277,0.577471452295162,0.5244856500836751,0.094864406
