dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E15_S1,13,0.5873981319658562,0.5952632281176161,0.5889099599412312,0.5924356109522714,0.5952632281176161,0.20015682
Mouse_Brain_E15_S1,2560,0.5916800770710712,0.6008799405030223,0.5947514764767933,0.6114137491084691,0.6008799405030224,0.21282068
Mouse_Brain_E15_S1,641,0.5681419521724266,0.6086727330258829,0.6027198323422237,0.6248473038657132,0.6086727330258829,0.20369768
Mouse_Brain_E15_S1,1892,0.5914518129031404,0.6074853169182911,0.6015013175776381,0.6219278650912345,0.607485316918291,0.21463253
Mouse_Brain_E15_S1,1173,0.5845250584345646,0.5985485950812516,0.5923849907341223,0.608724438797199,0.5985485950812515,0.21155387
Mouse_Brain_E15_S1,69,0.5600829921686821,0.5745862777371665,0.5679825662724836,0.5784523039467887,0.5745862777371665,0.21343663
Mouse_Brain_E15_S1,2024,0.5800137473808502,0.5959296621302224,0.5897720715668338,0.6106075989730385,0.5959296621302225,0.20216855
Mouse_Brain_E15_S1,231,0.5613715236944026,0.6019073671768719,0.5957045214893002,0.604678923111768,0.6019073671768718,0.21336542
Mouse_Brain_E15_S1,1971,0.5696099604520288,0.58864003822471,0.582344864889849,0.6004144686764338,0.58864003822471,0.21133956
Mouse_Brain_E15_S1,2497,0.5657385114220317,0.5814390172786332,0.575028961721013,0.592969108052813,0.5814390172786332,0.20853226
Mouse_Brain_E15_S1,338,0.5809453158395831,0.5963667776919236,0.590115943381448,0.6020328730826333,0.5963667776919237,0.20583619
Mouse_Brain_E15_S1,3127,0.5496734211741939,0.5648413971964366,0.5580814187067898,0.5672782976424078,0.5648413971964364,0.20264931
Mouse_Brain_E15_S1,2001,0.5799580704866055,0.6169229156396976,0.6108680099874404,0.6117975839443928,0.6169229156396977,0.21506028
Mouse_Brain_E15_S1,2022,0.5629272464556452,0.6067705735364635,0.6006253713729509,0.6082046459506995,0.6067705735364635,0.21508692
Mouse_Brain_E15_S1,574,0.5801154021685102,0.585340621302424,0.5789691535771209,0.5941794988681489,0.585340621302424,0.20581308
Mouse_Brain_E15_S1,2428,0.5723807049602797,0.594941860345636,0.5887205150018997,0.6052381186112642,0.5949418603456361,0.2043202
Mouse_Brain_E15_S1,999,0.5935444413271965,0.6072292266888685,0.6012046455320608,0.6181053190680413,0.6072292266888684,0.21562561
Mouse_Brain_E15_S1,1187,0.5713575429983416,0.611631100906969,0.6055088024241848,0.609315600326157,0.6116311009069689,0.2184584
Mouse_Brain_E15_S1,42,0.5917815876472402,0.597588875120244,0.591357984028568,0.603107416448756,0.5975888751202442,0.20530717
Mouse_Brain_E15_S1,3999,0.5628674695393875,0.5876384032824991,0.5812944567051458,0.5970980597173248,0.587638403282499,0.2163198
