dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E15_S1,13,0.5023742249738387,0.6415512814141524,0.6363051424097517,0.6807770976328045,0.6415512814141524,0.14285763
Mouse_Brain_E15_S1,2560,0.431213810944595,0.6117081423193051,0.6060092018778326,0.647508747060639,0.6117081423193051,0.12682322
Mouse_Brain_E15_S1,641,0.5040027997058405,0.6304728664867437,0.6250427925192248,0.666625541119278,0.6304728664867435,0.14671944
Mouse_Brain_E15_S1,1892,0.5842750685489358,0.6288180926365933,0.6232115703824197,0.6489309025442724,0.6288180926365933,0.10153245
Mouse_Brain_E15_S1,1173,0.48373366741142126,0.6325550873165215,0.627103385521853,0.663763089139115,0.6325550873165217,0.1589973
Mouse_Brain_E15_S1,69,0.5320924092503785,0.6346044358957511,0.6291703793589895,0.6641522525251207,0.634604435895751,0.14323382
Mouse_Brain_E15_S1,2024,0.627384424293392,0.6393354270528137,0.6339350045382103,0.6644739302492825,0.6393354270528137,0.15053456
Mouse_Brain_E15_S1,231,0.5148227575154246,0.6219384530634154,0.6164002876559955,0.6592208224488022,0.6219384530634154,0.15463154
Mouse_Brain_E15_S1,1971,0.48479768388399774,0.6277961067794423,0.6222828346271585,0.6598044531746717,0.6277961067794422,0.13441952
Mouse_Brain_E15_S1,2497,0.5737108630872784,0.6668766011691439,0.661913113737718,0.6970231687412295,0.6668766011691437,0.1178336
Mouse_Brain_E15_S1,338,0.4753898794242175,0.6346368938857461,0.6292321756905458,0.6675675082915261,0.6346368938857462,0.12105044
Mouse_Brain_E15_S1,3127,0.4835496446724959,0.6345621705378749,0.6292568934089714,0.6778477759577612,0.6345621705378748,0.15888588
Mouse_Brain_E15_S1,2001,0.45341232422872196,0.6292672483890209,0.6237706371066469,0.6613693202718919,0.6292672483890209,0.11108464
Mouse_Brain_E15_S1,2022,0.5248749829703353,0.634822954411617,0.6294559470800437,0.6710746354527349,0.6348229544116168,0.14314756
Mouse_Brain_E15_S1,574,0.4818466863740676,0.6359484801128811,0.6306459094591733,0.67808071157703,0.635948480112881,0.13799638
Mouse_Brain_E15_S1,2428,0.5046601167873427,0.6380091998231957,0.6326612822258451,0.6716139515198356,0.6380091998231957,0.13161233
Mouse_Brain_E15_S1,999,0.6445024604105166,0.661047126486097,0.655909317905194,0.6804097855925092,0.6610471264860969,0.14831543
Mouse_Brain_E15_S1,1187,0.48794919733682834,0.6299130940882119,0.6244134462970542,0.6590199247880482,0.6299130940882118,0.11926657
Mouse_Brain_E15_S1,42,0.48649614292067683,0.6363005615935972,0.6309603825337254,0.6737622146300971,0.6363005615935972,0.12275479
Mouse_Brain_E15_S1,3999,0.4742175065152456,0.6282304853542452,0.6227262716805916,0.6601107485467154,0.6282304853542453,0.12866935
