dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E13_S1,13,0.2073644935751675,0.4335463288555986,0.4241989185777281,0.5279142071758872,0.4335463288555986,0.06430753
Mouse_Brain_E13_S1,2560,0.2124354673976604,0.42577929736043024,0.416298054588925,0.514358150829639,0.4257792973604303,0.08533752
Mouse_Brain_E13_S1,641,0.27608718513774083,0.47801375525640893,0.4693810003032356,0.5797908723038921,0.47801375525640893,0.06108794
Mouse_Brain_E13_S1,1892,0.22257230204907938,0.42697913358354156,0.4176003627726942,0.5272321259737363,0.4269791335835416,0.07725282
Mouse_Brain_E13_S1,1173,0.16932446572178197,0.36794740313266394,0.35739548010851563,0.4412747590598091,0.3679474031326639,0.082405046
Mouse_Brain_E13_S1,69,0.2302979143116295,0.4244533349067994,0.4149811872513771,0.5183391213745806,0.4244533349067994,0.07450677
Mouse_Brain_E13_S1,2024,0.19666860715068263,0.4174270619245603,0.4078648223623397,0.5134744927295701,0.41742706192456025,0.086113
Mouse_Brain_E13_S1,231,0.1706372495021398,0.3633641090069133,0.3526834331853877,0.43308931378235216,0.3633641090069133,0.05200852
Mouse_Brain_E13_S1,1971,0.2565151493167044,0.45502081637699343,0.44609117377475765,0.5608599596357856,0.45502081637699343,0.06773539
Mouse_Brain_E13_S1,2497,0.19953859025546153,0.41909436806694583,0.40958548311648274,0.517816702432518,0.4190943680669458,0.07991017
Mouse_Brain_E13_S1,338,0.19122114638100735,0.39009030424745206,0.3800098427695786,0.47543207488056577,0.39009030424745206,0.08634724
Mouse_Brain_E13_S1,3127,0.24486548190244287,0.4492584354215204,0.4401618711660388,0.5449057564532078,0.4492584354215205,0.07036137
Mouse_Brain_E13_S1,2001,0.21652627696925547,0.41539554339279566,0.4058160758146282,0.5123398726873511,0.41539554339279566,0.095369965
Mouse_Brain_E13_S1,2022,0.26125473104558977,0.4274778623863091,0.4179367767151046,0.5154940862965025,0.42747786238630914,0.06531427
Mouse_Brain_E13_S1,574,0.2289821230878777,0.42485112640988903,0.41534374905277277,0.5122759510737723,0.42485112640988903,0.07552273
Mouse_Brain_E13_S1,2428,0.2223319901776484,0.427581745149876,0.4181235128508954,0.5204633368077138,0.42758174514987596,0.078975886
Mouse_Brain_E13_S1,999,0.1849761656727381,0.36212365984184797,0.35154324368908957,0.4373126794539158,0.36212365984184797,0.046786945
Mouse_Brain_E13_S1,1187,0.21430560643838473,0.4103184090269358,0.4005657844994023,0.4990159081643194,0.4103184090269357,0.07587603
Mouse_Brain_E13_S1,42,0.19030561003844396,0.41511111951509366,0.4054787552506813,0.5068011905790915,0.41511111951509355,0.07494973
Mouse_Brain_E13_S1,3999,0.1964400443458596,0.42094073650864466,0.4114417682441394,0.5182480937265003,0.42094073650864466,0.06514701
