dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E11_S1,13,0.3913407885036542,0.5449439389227421,0.53986835783218,0.6444990008666427,0.5449439389227421,0.08242431
Mouse_Brain_E11_S1,2560,0.4700508807927586,0.5735228051917791,0.5686848032530245,0.6620434178141925,0.5735228051917792,0.10838684
Mouse_Brain_E11_S1,641,0.41191147334352457,0.533214065138427,0.5279759434655809,0.6239193854422953,0.5332140651384268,0.08467329
Mouse_Brain_E11_S1,1892,0.3770752153010836,0.5222511151894674,0.5169192438202995,0.6172539718197725,0.5222511151894674,0.10905497
Mouse_Brain_E11_S1,1173,0.3589855608477121,0.5139209471940486,0.5085028327638614,0.607246969714642,0.5139209471940486,0.09106277
Mouse_Brain_E11_S1,69,0.4928996128663062,0.58321438332705,0.5784698514066324,0.6685461971081851,0.58321438332705,0.08043415
Mouse_Brain_E11_S1,2024,0.40687357475432717,0.547517988572939,0.5424615009254681,0.6432065282070955,0.547517988572939,0.095862016
Mouse_Brain_E11_S1,231,0.40228481691467655,0.5417325982918085,0.5365987836708233,0.6363286416031566,0.5417325982918085,0.102337085
Mouse_Brain_E11_S1,1971,0.44228390698755554,0.5527740753735314,0.5477275052762988,0.6430448710585657,0.5527740753735314,0.08323588
Mouse_Brain_E11_S1,2497,0.43278213286036904,0.5406945057142017,0.5354674937586466,0.6217002273339248,0.5406945057142017,0.075679675
Mouse_Brain_E11_S1,338,0.3714137841477753,0.5227821562177049,0.5174665106067382,0.6189053457317599,0.5227821562177049,0.08569872
Mouse_Brain_E11_S1,3127,0.44820777784748983,0.559923348381708,0.5549547735010599,0.6506943109217385,0.5599233483817079,0.09096546
Mouse_Brain_E11_S1,2001,0.3607399355480199,0.5173229459390692,0.5119631624842994,0.615328242016275,0.5173229459390692,0.111394405
Mouse_Brain_E11_S1,2022,0.3575706774649879,0.5413016725222641,0.5361569825172906,0.6346914928076411,0.5413016725222641,0.114364415
Mouse_Brain_E11_S1,574,0.4270493111720225,0.5466109680621142,0.5415007506242839,0.636636427025347,0.5466109680621143,0.11549587
Mouse_Brain_E11_S1,2428,0.34615504812540926,0.5063613361146683,0.5008538129660907,0.5979402966970437,0.5063613361146683,0.06833765
Mouse_Brain_E11_S1,999,0.36702946993093766,0.5172094926297415,0.5118345550714369,0.6133353916413706,0.5172094926297415,0.12029701
Mouse_Brain_E11_S1,1187,0.39517943266054406,0.5544751078249024,0.5495423124067862,0.6625655198453291,0.5544751078249024,0.1089191
Mouse_Brain_E11_S1,42,0.3477419080164379,0.5235874499038653,0.5182688725893879,0.6180463737233449,0.5235874499038652,0.09168312
Mouse_Brain_E11_S1,3999,0.37739254049400967,0.5157612546815592,0.5103609210738334,0.6092146745236989,0.5157612546815592,0.10067642
