dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E18_S1,13,0.49461053502889,0.5993276451679636,0.5918142898329081,0.6343258487964984,0.5993276451679636,0.13805425
Mouse_Brain_E18_S1,2560,0.37139909306393654,0.5817602719000842,0.5739491392340191,0.6204961638261964,0.5817602719000842,0.1437917
Mouse_Brain_E18_S1,641,0.38830141624942516,0.594130747790415,0.5865078973561217,0.6286741353808931,0.5941307477904151,0.15080877
Mouse_Brain_E18_S1,1892,0.5961936084557931,0.6270952861214559,0.6199579691624238,0.6490816140761865,0.6270952861214559,0.08446444
Mouse_Brain_E18_S1,1173,0.5274037362898766,0.593594408767391,0.5857648831845368,0.6085011893580172,0.593594408767391,0.117948085
Mouse_Brain_E18_S1,69,0.3865696050006999,0.6060499972264288,0.5987353745121609,0.6502687605128468,0.6060499972264289,0.13138555
Mouse_Brain_E18_S1,2024,0.38825480820486763,0.6172556049599198,0.6101453649933182,0.6608407819729804,0.6172556049599199,0.1481896
Mouse_Brain_E18_S1,231,0.4271896500580284,0.6067811228228072,0.5994309398295351,0.6441502906597726,0.6067811228228072,0.14992021
Mouse_Brain_E18_S1,1971,0.5517752240336756,0.6139018286251527,0.6065400039837262,0.6370126410015624,0.6139018286251526,0.13435164
Mouse_Brain_E18_S1,2497,0.39286432936419374,0.6040962174317446,0.5967406512631798,0.6479792819507236,0.6040962174317446,0.16801046
Mouse_Brain_E18_S1,338,0.41314615041156066,0.5834341896832423,0.575635495516282,0.6195583390539846,0.5834341896832425,0.13386641
Mouse_Brain_E18_S1,3127,0.5363144349326414,0.621342126168467,0.6140771323168998,0.6404276016551251,0.621342126168467,0.12756708
Mouse_Brain_E18_S1,2001,0.3675390121500021,0.5764383395556218,0.5685377385100612,0.615017281736809,0.5764383395556218,0.13622776
Mouse_Brain_E18_S1,2022,0.4845335223402022,0.5864226781793687,0.578631335326828,0.6182759171518322,0.5864226781793688,0.14273277
Mouse_Brain_E18_S1,574,0.4250261253844068,0.6157480416188523,0.6085665875862597,0.6560992353920724,0.6157480416188523,0.15016657
Mouse_Brain_E18_S1,2428,0.47788205374853643,0.5872322621206838,0.5793939509027051,0.6147364711389622,0.5872322621206838,0.1680893
Mouse_Brain_E18_S1,999,0.5558732707314901,0.6195919450489566,0.6123429366221984,0.6448526824511529,0.6195919450489566,0.08258461
Mouse_Brain_E18_S1,1187,0.4170429895929589,0.5961108286513895,0.588530878572272,0.6295456653621767,0.5961108286513895,0.14309084
Mouse_Brain_E18_S1,42,0.39095662202714715,0.5983541922647346,0.5907996590346145,0.6298559975927919,0.5983541922647349,0.12883301
Mouse_Brain_E18_S1,3999,0.35350923716986815,0.6061598924099048,0.5988735840937625,0.6526580459317242,0.6061598924099048,0.1394452
