dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E15_S1,13,0.4468278280592137,0.57691559875935,0.570434361251763,0.5902093148929783,0.5769155987593498,0.12234612
Mouse_Brain_E15_S1,2560,0.44256718429684794,0.6182232426037513,0.6123685195468616,0.6302589364162122,0.6182232426037512,0.1426248
Mouse_Brain_E15_S1,641,0.4481073257511293,0.5909148262184638,0.5845781366432053,0.5988179273241158,0.5909148262184638,0.14246197
Mouse_Brain_E15_S1,1892,0.4723676193290504,0.6346368196752399,0.6291453682369049,0.6589395429134495,0.6346368196752398,0.1495906
Mouse_Brain_E15_S1,1173,0.6083237146368733,0.6078197323317809,0.6018216598757264,0.6206160894655316,0.6078197323317809,0.13111639
Mouse_Brain_E15_S1,69,0.5490952384248409,0.6477091005662015,0.6423580622774563,0.6675591771896326,0.6477091005662016,0.12096785
Mouse_Brain_E15_S1,2024,0.47864023338749623,0.615599500718307,0.6098359807626819,0.6413879253756062,0.6155995007183072,0.10194071
Mouse_Brain_E15_S1,231,0.4564874687732883,0.6051227663499392,0.599076561833943,0.6180264766062588,0.6051227663499393,0.15064998
Mouse_Brain_E15_S1,1971,0.677055557796642,0.6660076492790895,0.6609056012311858,0.6816494238404185,0.6660076492790896,0.15868254
Mouse_Brain_E15_S1,2497,0.45523156970195716,0.5844536941011745,0.5782666944649042,0.6118007388060235,0.5844536941011745,0.12318966
Mouse_Brain_E15_S1,338,0.47434830881846884,0.6312206593755233,0.6256724968846122,0.6548612618579233,0.6312206593755232,0.15216999
Mouse_Brain_E15_S1,3127,0.5960492013755327,0.612027530725496,0.6060843286664598,0.624614405328743,0.6120275307254961,0.14199285
Mouse_Brain_E15_S1,2001,0.5316677578918589,0.6458080415119375,0.6405087112905906,0.6737669395243838,0.6458080415119374,0.12918645
Mouse_Brain_E15_S1,2022,0.46600803307270006,0.6017283444505943,0.5955699860003173,0.6096751491836987,0.6017283444505942,0.15236092
Mouse_Brain_E15_S1,574,0.602375110378957,0.6254827829680066,0.6196628374912002,0.6315459041359814,0.6254827829680066,0.12534414
Mouse_Brain_E15_S1,2428,0.4365739882555954,0.5983557467328869,0.5922906335338157,0.6191638333605006,0.5983557467328872,0.1474323
Mouse_Brain_E15_S1,999,0.5088245955064908,0.6228785784474368,0.617207293233992,0.6468041995459238,0.6228785784474368,0.1283396
Mouse_Brain_E15_S1,1187,0.45168458742853407,0.59030319763573,0.584058369678007,0.6062213329978201,0.59030319763573,0.10092197
Mouse_Brain_E15_S1,42,0.5823439476200866,0.6037480944285698,0.5977839888812169,0.6254852198162797,0.6037480944285698,0.14835593
Mouse_Brain_E15_S1,3999,0.5270421341091022,0.6028377179983275,0.5968689845111228,0.6259330374212173,0.6028377179983274,0.09169136
