dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E11_S1,13,0.45324249443687215,0.5564300933166563,0.5513739473836703,0.6371915765852482,0.5564300933166564,0.19533673
Mouse_Brain_E11_S1,2560,0.4307517888484236,0.5492955305241147,0.5441769663638482,0.6317105382472857,0.5492955305241148,0.19134629
Mouse_Brain_E11_S1,641,0.46445292092855855,0.5745643851615406,0.5697097230087581,0.6561325135383882,0.5745643851615406,0.20425212
Mouse_Brain_E11_S1,1892,0.47170990717977584,0.5777511846239538,0.5729392807274079,0.6602834222839503,0.5777511846239538,0.19288673
Mouse_Brain_E11_S1,1173,0.46603583198224197,0.5745730175744788,0.569732207433828,0.6595019261386669,0.5745730175744789,0.2047226
Mouse_Brain_E11_S1,69,0.4688622610415218,0.5704782149940963,0.5655961498806533,0.6555621019691791,0.5704782149940963,0.20894806
Mouse_Brain_E11_S1,2024,0.43486410942087433,0.5320178533153069,0.5266840519575413,0.6094489623730042,0.5320178533153069,0.20316932
Mouse_Brain_E11_S1,231,0.4625579165167675,0.5716458546378146,0.56676308758779,0.6533142242781331,0.5716458546378145,0.19683892
Mouse_Brain_E11_S1,1971,0.42384021970522856,0.5729501551283334,0.5681793052697215,0.6748086544032994,0.5729501551283334,0.17839636
Mouse_Brain_E11_S1,2497,0.4102139578501146,0.5307230663503989,0.5253842527447866,0.6083857415801456,0.5307230663503988,0.1899849
Mouse_Brain_E11_S1,338,0.48060194482251334,0.588461540524229,0.5837680868581665,0.6725765280319291,0.5884615405242292,0.20428552
Mouse_Brain_E11_S1,3127,0.43165258714209026,0.5479773525980124,0.5428244639393751,0.6269462655918585,0.5479773525980123,0.1945365
Mouse_Brain_E11_S1,2001,0.4389917555022066,0.5422845249276862,0.537076467960449,0.6220830617870458,0.5422845249276862,0.19260174
Mouse_Brain_E11_S1,2022,0.4726596339443847,0.5744997042563659,0.5696733584126493,0.6612457290062557,0.5744997042563659,0.19726504
Mouse_Brain_E11_S1,574,0.459300444141517,0.5658206967694067,0.5609009365483922,0.6532598505963285,0.5658206967694065,0.20231792
Mouse_Brain_E11_S1,2428,0.42955776763101977,0.535230315909923,0.5299093075318039,0.607402138106272,0.535230315909923,0.18995926
Mouse_Brain_E11_S1,999,0.4091961820615355,0.5374164145458072,0.5321773212774197,0.6211556176775688,0.5374164145458072,0.18714654
Mouse_Brain_E11_S1,1187,0.40020260131713453,0.5283522563073544,0.5230042029923851,0.6093291455174235,0.5283522563073544,0.18362936
Mouse_Brain_E11_S1,42,0.44213786211084477,0.5727279599276947,0.5678874689933199,0.6616560725684595,0.5727279599276945,0.19075212
Mouse_Brain_E11_S1,3999,0.41244290738063993,0.529780506386514,0.5244288503695212,0.6071027683492626,0.529780506386514,0.19971874
